Matched name	Primary name	Type	Identifier	Peaktime	rank	Phenotypes
ACAP2	ACAP2	Homo sapiens protein	ENSP00000324287	non-periodic	686
DTWD1	DTWD1	Homo sapiens protein	ENSP00000251250	non-periodic	687
MT1F	MT1F	Homo sapiens protein	ENSP00000334872	non-periodic	688
SLC25A36	SLC25A36	Homo sapiens protein	ENSP00000320688	non-periodic	689
TMEM150A	TMEM150A	Homo sapiens protein	ENSP00000334708	non-periodic	690
INTS7	INTS7	Homo sapiens protein	ENSP00000355961	non-periodic	691
FCAMR	FCAMR	Homo sapiens protein	ENSP00000316491	non-periodic	692
TNFRSF12A	TNFRSF12A	Homo sapiens protein	ENSP00000326737	non-periodic	693
KLF8	KLF8	Homo sapiens protein	ENSP00000417303	non-periodic	694
TXNRD1	TXNRD1	Homo sapiens protein	ENSP00000434516	non-periodic	695
CSTF1	CSTF1	Homo sapiens protein	ENSP00000217109	non-periodic	696
BMI1	BMI1	Homo sapiens protein	ENSP00000365851	non-periodic	697
ATG16L2	ATG16L2	Homo sapiens protein	ENSP00000326340	non-periodic	698
MORF4L2	MORF4L2	Homo sapiens protein	ENSP00000353643	non-periodic	699
FAM60A	FAM60A	Homo sapiens protein	ENSP00000337477	non-periodic	700
TBKBP1	TBKBP1	Homo sapiens protein	ENSP00000354777	non-periodic	701
DTWD2	DTWD2	Homo sapiens protein	ENSP00000425048	non-periodic	702
BRI3BP	BRI3BP	Homo sapiens protein	ENSP00000340761	non-periodic	703
HEATR5A	HEATR5A	Homo sapiens protein	ENSP00000437968	non-periodic	704
RFESD	RFESD	Homo sapiens protein	ENSP00000369341	non-periodic	705
RPGRIP1L	RPGRIP1L	Homo sapiens protein	ENSP00000369257	non-periodic	706
SNRPA	SNRPA	Homo sapiens protein	ENSP00000243563	non-periodic	707
NOP16	NOP16	Homo sapiens protein	ENSP00000373810	non-periodic	708
TPM4	TPM4	Homo sapiens protein	ENSP00000345230	non-periodic	709
WNK1	WNK1	Homo sapiens protein	ENSP00000313059	non-periodic	710
ORC6	ORC6	Homo sapiens protein	ENSP00000219097	non-periodic	711
CEP78	CEP78	Homo sapiens protein	ENSP00000365782	non-periodic	712
TSKU	TSKU	Homo sapiens protein	ENSP00000332668	non-periodic	713
CDKN1C	CDKN1C	Homo sapiens protein	ENSP00000411552	non-periodic	714
CELSR3	CELSR3	Homo sapiens protein	ENSP00000164024	non-periodic	715
HDGF	HDGF	Homo sapiens protein	ENSP00000357189	non-periodic	716
ENSP00000331131	ENSP00000331131	Homo sapiens protein	ENSP00000331131	non-periodic	717
MATN2	MATN2	Homo sapiens protein	ENSP00000430487	non-periodic	718
TMEM206	TMEM206	Homo sapiens protein	ENSP00000438863	non-periodic	719
USP16	USP16	Homo sapiens protein	ENSP00000334808	non-periodic	720
RAB11FIP4	RAB11FIP4	Homo sapiens protein	ENSP00000312837	non-periodic	721
VMP1	VMP1	Homo sapiens protein	ENSP00000262291	non-periodic	722
HMGN4	HMGN4	Homo sapiens protein	ENSP00000327691	non-periodic	723
PDCL	PDCL	Homo sapiens protein	ENSP00000259467	non-periodic	724
HFE	HFE	Homo sapiens protein	ENSP00000417404	non-periodic	725
ITGA6	ITGA6	Homo sapiens protein	ENSP00000386896	non-periodic	726	S
ANKRD11	ANKRD11	Homo sapiens protein	ENSP00000301030	non-periodic	727
MAP1B	MAP1B	Homo sapiens protein	ENSP00000296755	non-periodic	728
ACACA	ACACA	Homo sapiens protein	ENSP00000344789	non-periodic	729
FUBP1	FUBP1	Homo sapiens protein	ENSP00000359804	non-periodic	730
DPH5	DPH5	Homo sapiens protein	ENSP00000359127	non-periodic	731
MIR7-3HG	MIR7-3HG	Homo sapiens protein	ENSP00000468311	non-periodic	732
WDR45L	WDR45L	Homo sapiens protein	ENSP00000376139	non-periodic	733
ABHD10	ABHD10	Homo sapiens protein	ENSP00000273359	non-periodic	734
SPSB3	SPSB3	Homo sapiens protein	ENSP00000301717	non-periodic	735
DEFB1	DEFB1	Homo sapiens protein	ENSP00000297439	non-periodic	736
DHRSX	DHRSX	Homo sapiens protein	ENSP00000334113	non-periodic	737
LSM5	LSM5	Homo sapiens protein	ENSP00000410758	non-periodic	738
CYR61	CYR61	Homo sapiens protein	ENSP00000398736	non-periodic	739
SEC23A	SEC23A	Homo sapiens protein	ENSP00000306881	non-periodic	740
BAMBI	BAMBI	Homo sapiens protein	ENSP00000364683	non-periodic	741
OGT	OGT	Homo sapiens protein	ENSP00000362824	non-periodic	742
KATNBL1	KATNBL1	Homo sapiens protein	ENSP00000256544	non-periodic	743
RAB3A	RAB3A	Homo sapiens protein	ENSP00000222256	non-periodic	744
ABCA7	ABCA7	Homo sapiens protein	ENSP00000263094	non-periodic	745
DDR1	DDR1	Homo sapiens protein	ENSP00000365759	non-periodic	746
CFLAR	CFLAR	Homo sapiens protein	ENSP00000312455	non-periodic	747
C16orf45	C16orf45	Homo sapiens protein	ENSP00000300006	non-periodic	748
SET	SET	Homo sapiens protein	ENSP00000361777	non-periodic	749
PICALM	PICALM	Homo sapiens protein	ENSP00000377015	non-periodic	750
PLCE1	PLCE1	Homo sapiens protein	ENSP00000260766	non-periodic	751
ZAK	ZAK	Homo sapiens protein	ENSP00000364361	non-periodic	752
UBQLN2	UBQLN2	Homo sapiens protein	ENSP00000345195	non-periodic	753	G2/M, M
MAN1A2	MAN1A2	Homo sapiens protein	ENSP00000348959	non-periodic	754
TSG101	TSG101	Homo sapiens protein	ENSP00000251968	non-periodic	755	G1
SFMBT2	SFMBT2	Homo sapiens protein	ENSP00000355109	non-periodic	756
RBM4B	RBM4B	Homo sapiens protein	ENSP00000310471	non-periodic	757
ACAD9	ACAD9	Homo sapiens protein	ENSP00000312618	non-periodic	758
PDDC1	PDDC1	Homo sapiens protein	ENSP00000321691	non-periodic	759
B3GNT6	B3GNT6	Homo sapiens protein	ENSP00000435352	non-periodic	760
SRP72	SRP72	Homo sapiens protein	ENSP00000342181	non-periodic	761
DNAJA1	DNAJA1	Homo sapiens protein	ENSP00000369127	non-periodic	762
PDK4	PDK4	Homo sapiens protein	ENSP00000005178	non-periodic	763
GTPBP2	GTPBP2	Homo sapiens protein	ENSP00000303997	non-periodic	764
BBX	BBX	Homo sapiens protein	ENSP00000319974	non-periodic	765
AASDHPPT	AASDHPPT	Homo sapiens protein	ENSP00000278618	non-periodic	766
ZMYM1	ZMYM1	Homo sapiens protein	ENSP00000352920	non-periodic	767
WDR34	WDR34	Homo sapiens protein	ENSP00000361800	non-periodic	768
DCLRE1B	DCLRE1B	Homo sapiens protein	ENSP00000358576	non-periodic	769
CAPN1	CAPN1	Homo sapiens protein	ENSP00000279247	non-periodic	770
C11orf96	C11orf96	Homo sapiens protein	ENSP00000340667	non-periodic	771
INTS1	INTS1	Homo sapiens protein	ENSP00000385722	non-periodic	772
ABCF2	ABCF2	Homo sapiens protein	ENSP00000222388	non-periodic	773
A1BG	A1BG	Homo sapiens protein	ENSP00000263100	non-periodic	774
DEXI	DEXI	Homo sapiens protein	ENSP00000330509	non-periodic	775
MT1H	MT1H	Homo sapiens protein	ENSP00000330587	non-periodic	776
ENSG00000182329	ENSG00000182329	Homo sapiens protein	ENSP00000437957	non-periodic	777
SRSF7	SRSF7	Homo sapiens protein	ENSP00000325905	non-periodic	778
ENSP00000259930	ENSP00000259930	Homo sapiens protein	ENSP00000259930	non-periodic	779
SLC35B3	SLC35B3	Homo sapiens protein	ENSP00000368981	non-periodic	780
NPM1	NPM1	Homo sapiens protein	ENSP00000296930	non-periodic	781
CNOT10	CNOT10	Homo sapiens protein	ENSP00000330060	non-periodic	782
TTC7A	TTC7A	Homo sapiens protein	ENSP00000316699	non-periodic	783
MCMBP	MCMBP	Homo sapiens protein	ENSP00000353098	non-periodic	784
RABEPK	RABEPK	Homo sapiens protein	ENSP00000362639	non-periodic	785
ANKRD18A	ANKRD18A	Homo sapiens protein	ENSP00000382610	non-periodic	786
LNPEP	LNPEP	Homo sapiens protein	ENSP00000231368	non-periodic	787
ACYP1	ACYP1	Homo sapiens protein	ENSP00000238618	non-periodic	788
FAN1	FAN1	Homo sapiens protein	ENSP00000354497	non-periodic	789
CUL2	CUL2	Homo sapiens protein	ENSP00000444856	non-periodic	790	G1
MTMR10	MTMR10	Homo sapiens protein	ENSP00000402537	non-periodic	791
PBX1	PBX1	Homo sapiens protein	ENSP00000405890	non-periodic	792
CREB1	CREB1	Homo sapiens protein	ENSP00000387699	non-periodic	793
FLAD1	FLAD1	Homo sapiens protein	ENSP00000292180	non-periodic	794
AGXT	AGXT	Homo sapiens protein	ENSP00000302620	non-periodic	795
NUP160	NUP160	Homo sapiens protein	ENSP00000367721	non-periodic	796
CDC16	CDC16	Homo sapiens protein	ENSP00000348554	non-periodic	797	M
SAMSN1	SAMSN1	Homo sapiens protein	ENSP00000383411	non-periodic	798
MMP11	MMP11	Homo sapiens protein	ENSP00000215743	non-periodic	799
NCAPG2	NCAPG2	Homo sapiens protein	ENSP00000348657	non-periodic	800
BLM	BLM	Homo sapiens protein	ENSP00000347232	non-periodic	801
MLL3	MLL3	Homo sapiens protein	ENSP00000262189	non-periodic	802
HMGCS1	HMGCS1	Homo sapiens protein	ENSP00000322706	non-periodic	803
ADAM9	ADAM9	Homo sapiens protein	ENSP00000419446	non-periodic	804	G1
NEDD9	NEDD9	Homo sapiens protein	ENSP00000368759	non-periodic	805
ACSL4	ACSL4	Homo sapiens protein	ENSP00000339787	non-periodic	806
TMEM106C	TMEM106C	Homo sapiens protein	ENSP00000400471	non-periodic	807
NAP1L3	NAP1L3	Homo sapiens protein	ENSP00000362171	non-periodic	808
DMP1	DMP1	Homo sapiens protein	ENSP00000340935	non-periodic	809
SBNO2	SBNO2	Homo sapiens protein	ENSP00000354733	non-periodic	810
NCBP1	NCBP1	Homo sapiens protein	ENSP00000364289	non-periodic	811
KYNU	KYNU	Homo sapiens protein	ENSP00000264170	non-periodic	812
DUSP4	DUSP4	Homo sapiens protein	ENSP00000240100	non-periodic	813
VCL	VCL	Homo sapiens protein	ENSP00000211998	non-periodic	814
IL27RA	IL27RA	Homo sapiens protein	ENSP00000263379	non-periodic	815
SLC25A27	SLC25A27	Homo sapiens protein	ENSP00000360398	non-periodic	816
RSRC2	RSRC2	Homo sapiens protein	ENSP00000330188	non-periodic	817
NUTF2	NUTF2	Homo sapiens protein	ENSP00000219169	non-periodic	818
RNF10	RNF10	Homo sapiens protein	ENSP00000322242	non-periodic	819
PRKCE	PRKCE	Homo sapiens protein	ENSP00000306124	non-periodic	820
VPS37C	VPS37C	Homo sapiens protein	ENSP00000301765	non-periodic	821
TXLNG	TXLNG	Homo sapiens protein	ENSP00000369465	non-periodic	822
DBNDD1	DBNDD1	Homo sapiens protein	ENSP00000306407	non-periodic	823
NCAPH2	NCAPH2	Homo sapiens protein	ENSP00000299821	non-periodic	824
INSR	INSR	Homo sapiens protein	ENSP00000303830	non-periodic	825
RNF113A	RNF113A	Homo sapiens protein	ENSP00000360497	non-periodic	826
RNF144B	RNF144B	Homo sapiens protein	ENSP00000259939	non-periodic	827	G1
MBL2	MBL2	Homo sapiens protein	ENSP00000363079	non-periodic	828
SNX9	SNX9	Homo sapiens protein	ENSP00000376024	non-periodic	829
TLR8	TLR8	Homo sapiens protein	ENSP00000218032	non-periodic	830
LY9	LY9	Homo sapiens protein	ENSP00000357020	non-periodic	831
COL7A1	COL7A1	Homo sapiens protein	ENSP00000332371	non-periodic	832
DCAF16	DCAF16	Homo sapiens protein	ENSP00000371682	non-periodic	833
DDX28	DDX28	Homo sapiens protein	ENSP00000332340	non-periodic	834
CENPM	CENPM	Homo sapiens protein	ENSP00000215980	non-periodic	835
FCGBP	FCGBP	Homo sapiens protein	ENSP00000221347	non-periodic	836
PNCK	PNCK	Homo sapiens protein	ENSP00000405950	non-periodic	837
PTPN5	PTPN5	Homo sapiens protein	ENSP00000351342	non-periodic	838
BRD7	BRD7	Homo sapiens protein	ENSP00000378181	non-periodic	839
CERS2	CERS2	Homo sapiens protein	ENSP00000271688	non-periodic	840
PPP3CB	PPP3CB	Homo sapiens protein	ENSP00000378306	non-periodic	841
GPCPD1	GPCPD1	Homo sapiens protein	ENSP00000368305	non-periodic	842
SASS6	SASS6	Homo sapiens protein	ENSP00000287482	non-periodic	843
NCAPD3	NCAPD3	Homo sapiens protein	ENSP00000433681	non-periodic	844
SPINK4	SPINK4	Homo sapiens protein	ENSP00000369045	non-periodic	845
CA6	CA6	Homo sapiens protein	ENSP00000366662	non-periodic	846
PPIL2	PPIL2	Homo sapiens protein	ENSP00000390427	non-periodic	847
DIAPH3	DIAPH3	Homo sapiens protein	ENSP00000383178	non-periodic	848
SIVA1	SIVA1	Homo sapiens protein	ENSP00000329213	non-periodic	849
ADCY6	ADCY6	Homo sapiens protein	ENSP00000311405	non-periodic	850	G1
DDX21	DDX21	Homo sapiens protein	ENSP00000346120	non-periodic	851
FABP4	FABP4	Homo sapiens protein	ENSP00000256104	non-periodic	852
NCF2	NCF2	Homo sapiens protein	ENSP00000356505	non-periodic	853
HLCS	HLCS	Homo sapiens protein	ENSP00000338387	non-periodic	854
FGF2	FGF2	Homo sapiens protein	ENSP00000264498	non-periodic	855
GEMIN2	GEMIN2	Homo sapiens protein	ENSP00000308533	non-periodic	856
VPS13A	VPS13A	Homo sapiens protein	ENSP00000353422	non-periodic	857
DIRC2	DIRC2	Homo sapiens protein	ENSP00000261038	non-periodic	858
FAM107B	FAM107B	Homo sapiens protein	ENSP00000181796	non-periodic	859
PPP1R2	PPP1R2	Homo sapiens protein	ENSP00000328178	non-periodic	860
PPP1R3D	PPP1R3D	Homo sapiens protein	ENSP00000360035	non-periodic	861
TACC1	TACC1	Homo sapiens protein	ENSP00000321703	non-periodic	862
ZFR	ZFR	Homo sapiens protein	ENSP00000265069	non-periodic	863
DEFA1	DEFA1	Homo sapiens protein	ENSP00000372126	non-periodic	864
TMEM207	TMEM207	Homo sapiens protein	ENSP00000346981	non-periodic	865
LTN1	LTN1	Homo sapiens protein	ENSP00000373846	non-periodic	866
AQP3	AQP3	Homo sapiens protein	ENSP00000297991	non-periodic	867
MBD4	MBD4	Homo sapiens protein	ENSP00000249910	non-periodic	868
PSEN2	PSEN2	Homo sapiens protein	ENSP00000355747	non-periodic	869
FAF2	FAF2	Homo sapiens protein	ENSP00000261942	non-periodic	870
CDC42EP4	CDC42EP4	Homo sapiens protein	ENSP00000338258	non-periodic	871
TMED2	TMED2	Homo sapiens protein	ENSP00000262225	non-periodic	872
LPCAT4	LPCAT4	Homo sapiens protein	ENSP00000317300	non-periodic	873
RFXAP	RFXAP	Homo sapiens protein	ENSP00000255476	non-periodic	874
TTLL7	TTLL7	Homo sapiens protein	ENSP00000260505	non-periodic	875
PTAR1	PTAR1	Homo sapiens protein	ENSP00000344299	non-periodic	876
CLSTN1	CLSTN1	Homo sapiens protein	ENSP00000366513	non-periodic	877
TIPIN	TIPIN	Homo sapiens protein	ENSP00000261881	non-periodic	878
KATNA1	KATNA1	Homo sapiens protein	ENSP00000335106	non-periodic	879
TUBGCP6	TUBGCP6	Homo sapiens protein	ENSP00000248846	non-periodic	880	G2/M, M
GTF2A2	GTF2A2	Homo sapiens protein	ENSP00000379372	non-periodic	881
CEP350	CEP350	Homo sapiens protein	ENSP00000356579	non-periodic	882
ROCK2	ROCK2	Homo sapiens protein	ENSP00000317985	non-periodic	883
ISG20	ISG20	Homo sapiens protein	ENSP00000306565	non-periodic	884
PCDH20	PCDH20	Homo sapiens protein	ENSP00000386653	non-periodic	885
TRIM13	TRIM13	Homo sapiens protein	ENSP00000298772	non-periodic	886
DHRS12	DHRS12	Homo sapiens protein	ENSP00000280056	non-periodic	887
MYL7	MYL7	Homo sapiens protein	ENSP00000223364	non-periodic	888
RAB27A	RAB27A	Homo sapiens protein	ENSP00000337761	non-periodic	889
PAPOLA	PAPOLA	Homo sapiens protein	ENSP00000216277	non-periodic	890
POLE	POLE	Homo sapiens protein	ENSP00000322570	non-periodic	891	S
PHACTR4	PHACTR4	Homo sapiens protein	ENSP00000362942	non-periodic	892
SUPT7L	SUPT7L	Homo sapiens protein	ENSP00000336750	non-periodic	893
EAF1	EAF1	Homo sapiens protein	ENSP00000380054	non-periodic	894
GTPBP4	GTPBP4	Homo sapiens protein	ENSP00000354040	non-periodic	895
ARL4C	ARL4C	Homo sapiens protein	ENSP00000375057	non-periodic	896
PTGER3	PTGER3	Homo sapiens protein	ENSP00000349003	non-periodic	897
ME3	ME3	Homo sapiens protein	ENSP00000352657	non-periodic	898
PRR5L	PRR5L	Homo sapiens protein	ENSP00000368144	non-periodic	899
ROCK1	ROCK1	Homo sapiens protein	ENSP00000382697	non-periodic	900	G1
PES1	PES1	Homo sapiens protein	ENSP00000346725	non-periodic	901
PCID2	PCID2	Homo sapiens protein	ENSP00000337405	non-periodic	902
SNX4	SNX4	Homo sapiens protein	ENSP00000251775	non-periodic	903
IL4I1	IL4I1	Homo sapiens protein	ENSP00000342557	non-periodic	904
CHML	CHML	Homo sapiens protein	ENSP00000355511	non-periodic	905
POLR3C	POLR3C	Homo sapiens protein	ENSP00000334564	non-periodic	906
POC1A	POC1A	Homo sapiens protein	ENSP00000296484	non-periodic	907
UBE2G1	UBE2G1	Homo sapiens protein	ENSP00000380178	non-periodic	908
UBAP2	UBAP2	Homo sapiens protein	ENSP00000354039	non-periodic	909
F11R	F11R	Homo sapiens protein	ENSP00000289779	non-periodic	910	M
SLC7A5	SLC7A5	Homo sapiens protein	ENSP00000261622	non-periodic	911
MDM1	MDM1	Homo sapiens protein	ENSP00000302537	non-periodic	912
C3orf62	C3orf62	Homo sapiens protein	ENSP00000341139	non-periodic	913
DYNC1LI2	DYNC1LI2	Homo sapiens protein	ENSP00000258198	non-periodic	914
SATB1	SATB1	Homo sapiens protein	ENSP00000399518	non-periodic	915
SOCS3	SOCS3	Homo sapiens protein	ENSP00000330341	non-periodic	916
EIF4E	EIF4E	Homo sapiens protein	ENSP00000425561	non-periodic	917
IFNGR2	IFNGR2	Homo sapiens protein	ENSP00000290219	non-periodic	918
ST6GALNAC5	ST6GALNAC5	Homo sapiens protein	ENSP00000417583	non-periodic	919
ZYG11B	ZYG11B	Homo sapiens protein	ENSP00000294353	non-periodic	920	G1
ENSG00000162825	ENSG00000162825	Homo sapiens protein	ENSP00000358372	non-periodic	921
NBPF20	NBPF20	Homo sapiens protein	ENSP00000358203	non-periodic	922
NBPF10	NBPF10	Homo sapiens protein	ENSP00000345684	non-periodic	923
ATF7IP	ATF7IP	Homo sapiens protein	ENSP00000261168	non-periodic	924
ERAL1	ERAL1	Homo sapiens protein	ENSP00000254928	non-periodic	925
SLC2A14	SLC2A14	Homo sapiens protein	ENSP00000379834	non-periodic	926
DERL1	DERL1	Homo sapiens protein	ENSP00000259512	non-periodic	927
CCND3	CCND3	Homo sapiens protein	ENSP00000362082	non-periodic	928
AGPAT3	AGPAT3	Homo sapiens protein	ENSP00000291572	non-periodic	929
CWC25	CWC25	Homo sapiens protein	ENSP00000225428	non-periodic	930
KCNK1	KCNK1	Homo sapiens protein	ENSP00000355580	non-periodic	931
IGF1R	IGF1R	Homo sapiens protein	ENSP00000268035	non-periodic	932
ELOVL1	ELOVL1	Homo sapiens protein	ENSP00000361536	non-periodic	933
PIK3CD	PIK3CD	Homo sapiens protein	ENSP00000366563	non-periodic	934
RARG	RARG	Homo sapiens protein	ENSP00000377947	non-periodic	935
CDK2	CDK2	Homo sapiens protein	ENSP00000266970	non-periodic	936
AR	AR	Homo sapiens protein	ENSP00000363822	non-periodic	937
NDRG1	NDRG1	Homo sapiens protein	ENSP00000319977	non-periodic	938
COPG2	COPG2	Homo sapiens protein	ENSP00000393912	non-periodic	939
RYK	RYK	Homo sapiens protein	ENSP00000296084	non-periodic	940
INSIG1	INSIG1	Homo sapiens protein	ENSP00000344741	non-periodic	941
FAM76A	FAM76A	Homo sapiens protein	ENSP00000010299	non-periodic	942
SH3YL1	SH3YL1	Homo sapiens protein	ENSP00000348471	non-periodic	943
WIBG	WIBG	Homo sapiens protein	ENSP00000386156	non-periodic	944
EXO5	EXO5	Homo sapiens protein	ENSP00000296380	non-periodic	945
HIF3A	HIF3A	Homo sapiens protein	ENSP00000366898	non-periodic	946
ZNF462	ZNF462	Homo sapiens protein	ENSP00000277225	non-periodic	947
ZNF662	ZNF662	Homo sapiens protein	ENSP00000329264	non-periodic	948
CA9	CA9	Homo sapiens protein	ENSP00000367608	non-periodic	949	M
WHAMM	WHAMM	Homo sapiens protein	ENSP00000286760	non-periodic	950
KLF10	KLF10	Homo sapiens protein	ENSP00000285407	non-periodic	951
PDLIM7	PDLIM7	Homo sapiens protein	ENSP00000348099	non-periodic	952
NIPBL	NIPBL	Homo sapiens protein	ENSP00000282516	non-periodic	953
PLSCR1	PLSCR1	Homo sapiens protein	ENSP00000345494	non-periodic	954
NRBP1	NRBP1	Homo sapiens protein	ENSP00000233557	non-periodic	955
TBPL1	TBPL1	Homo sapiens protein	ENSP00000237264	non-periodic	956
SSR3	SSR3	Homo sapiens protein	ENSP00000265044	non-periodic	957
TMEM50B	TMEM50B	Homo sapiens protein	ENSP00000397773	non-periodic	958
EAF2	EAF2	Homo sapiens protein	ENSP00000273668	non-periodic	959
SLC35D3	SLC35D3	Homo sapiens protein	ENSP00000333591	non-periodic	960
EGFR	EGFR	Homo sapiens protein	ENSP00000275493	non-periodic	961
CYLC1	CYLC1	Homo sapiens protein	ENSP00000331556	non-periodic	962
DCLRE1A	DCLRE1A	Homo sapiens protein	ENSP00000355185	non-periodic	963
JUNB	JUNB	Homo sapiens protein	ENSP00000303315	non-periodic	964
CRLF3	CRLF3	Homo sapiens protein	ENSP00000318804	non-periodic	965
VAT1	VAT1	Homo sapiens protein	ENSP00000347872	non-periodic	966
BHLHB9	BHLHB9	Homo sapiens protein	ENSP00000354675	non-periodic	967
BRIP1	BRIP1	Homo sapiens protein	ENSP00000259008	non-periodic	968
TOP1	TOP1	Homo sapiens protein	ENSP00000354522	non-periodic	969
ANKRA2	ANKRA2	Homo sapiens protein	ENSP00000296785	non-periodic	970
ALDH1L2	ALDH1L2	Homo sapiens protein	ENSP00000258494	non-periodic	971
SLC46A3	SLC46A3	Homo sapiens protein	ENSP00000370192	non-periodic	972
WRNIP1	WRNIP1	Homo sapiens protein	ENSP00000370150	non-periodic	973
GDF15	GDF15	Homo sapiens protein	ENSP00000252809	non-periodic	974
ENSA	ENSA	Homo sapiens protein	ENSP00000341743	non-periodic	975
SOD2	SOD2	Homo sapiens protein	ENSP00000356022	non-periodic	976
USP10	USP10	Homo sapiens protein	ENSP00000219473	non-periodic	977
ILF2	ILF2	Homo sapiens protein	ENSP00000355011	non-periodic	978
DYRK1A	DYRK1A	Homo sapiens protein	ENSP00000381932	non-periodic	979
RAD51	RAD51	Homo sapiens protein	ENSP00000372088	non-periodic	980
HERPUD2	HERPUD2	Homo sapiens protein	ENSP00000310729	non-periodic	981
TAP1	TAP1	Homo sapiens protein	ENSP00000346206	non-periodic	982
ENSP00000372722	ENSP00000372722	Homo sapiens protein	ENSP00000372722	non-periodic	983
KCTD2	KCTD2	Homo sapiens protein	ENSP00000312814	non-periodic	984
CEP85	CEP85	Homo sapiens protein	ENSP00000252992	non-periodic	985	G2
SHC1	SHC1	Homo sapiens protein	ENSP00000401303	non-periodic	986
PDIA4	PDIA4	Homo sapiens protein	ENSP00000286091	non-periodic	987
CATSPERG	CATSPERG	Homo sapiens protein	ENSP00000386962	non-periodic	988
TAGLN	TAGLN	Homo sapiens protein	ENSP00000278968	non-periodic	989
SLC16A5	SLC16A5	Homo sapiens protein	ENSP00000330141	non-periodic	990
RNF115	RNF115	Homo sapiens protein	ENSP00000358297	non-periodic	991
MTSS1	MTSS1	Homo sapiens protein	ENSP00000429064	non-periodic	992
APOH	APOH	Homo sapiens protein	ENSP00000205948	non-periodic	993
AQP4	AQP4	Homo sapiens protein	ENSP00000372654	non-periodic	994
RBM19	RBM19	Homo sapiens protein	ENSP00000261741	non-periodic	995
C1S	C1S	Homo sapiens protein	ENSP00000328173	non-periodic	996
BPNT1	BPNT1	Homo sapiens protein	ENSP00000318852	non-periodic	997
RIMKLB	RIMKLB	Homo sapiens protein	ENSP00000350136	non-periodic	998
SRSF2	SRSF2	Homo sapiens protein	ENSP00000353089	non-periodic	999
OSGIN2	OSGIN2	Homo sapiens protein	ENSP00000396445	non-periodic	1000	G1
